user_id,signup_at,country,marketing_channel,device_os
u_006698,2024-11-27 14:41:12,JP,organic,iOS
u_006699,2024-11-22 04:58:09,KR,paid_facebook,Android
u_006700,2024-11-30 18:21:40,KR,paid_facebook,Android
u_006701,2024-12-05 15:41:05,JP,cross_promo,Android
u_006702,2024-12-13 09:27:42,KR,paid_google,Android
u_006703,2024-12-09 05:56:57,JP,cross_promo,iOS
u_006704,2024-11-04 12:42:43,KR,cross_promo,Android
u_006705,2024-12-28 01:16:59,KR,paid_google,Android
u_006706,2024-12-27 22:16:34,KR,organic,Android
u_006707,2024-11-25 20:53:00,KR,organic,iOS
u_006708,2024-12-27 21:50:44,KR,paid_google,Android
u_006709,2024-11-16 23:22:21,KR,cross_promo,Android
u_006710,2024-12-20 19:28:37,US,referral,iOS
u_006711,2024-11-07 16:50:48,KR,paid_google,Android
u_006712,2024-12-14 02:39:51,JP,referral,Android
u_006713,2024-12-08 09:53:07,KR,organic,Android
u_006714,2024-12-14 04:55:34,JP,paid_facebook,iOS
u_006715,2024-11-18 23:16:50,KR,referral,iOS
u_006716,2024-12-05 07:32:59,US,organic,Android
u_006717,2024-11-06 18:25:23,KR,referral,iOS
u_006718,2024-12-07 21:55:39,JP,paid_tiktok,Android
u_006719,2024-11-22 16:33:22,KR,paid_facebook,Android
u_006720,2024-11-25 19:35:40,KR,cross_promo,Android
u_006721,2024-11-19 04:34:07,KR,paid_tiktok,Android
u_006722,2024-11-11 14:14:53,US,paid_google,iOS
u_006723,2024-11-06 22:19:36,JP,paid_tiktok,iOS
u_006724,2024-12-08 09:27:11,KR,organic,Android
u_006725,2024-12-29 13:11:50,US,paid_facebook,iOS
u_006726,2024-12-15 18:10:02,US,referral,Android
u_006727,2024-11-22 13:06:41,US,paid_facebook,Android
u_006728,2024-12-31 23:08:50,KR,paid_google,Android
u_006729,2024-12-27 14:48:57,JP,paid_google,Android
u_006730,2024-12-15 07:40:30,KR,organic,Android
u_006731,2024-11-16 21:22:57,KR,paid_google,Android
u_006732,2024-11-17 23:45:54,US,referral,Android
u_006733,2024-11-24 17:41:29,JP,paid_facebook,iOS
u_006734,2024-12-24 02:32:10,JP,referral,iOS
u_006735,2024-12-17 01:16:54,US,cross_promo,iOS
u_006736,2024-11-16 21:05:23,KR,cross_promo,Android
u_006737,2024-11-11 10:22:10,JP,cross_promo,Android
u_006738,2024-11-08 09:21:51,KR,paid_google,iOS
u_006739,2024-12-05 01:34:05,KR,organic,Android
u_006740,2024-11-28 00:59:09,US,organic,Android
u_006741,2024-12-24 21:35:23,KR,paid_facebook,Android
u_006742,2024-11-06 15:05:35,KR,organic,iOS
u_006743,2024-11-19 07:23:03,US,paid_facebook,iOS
u_006744,2024-11-12 22:31:49,KR,organic,Android
u_006745,2024-12-23 19:17:09,US,paid_tiktok,Android
u_006746,2024-12-03 19:44:46,JP,paid_facebook,iOS
u_006747,2024-11-18 13:39:01,KR,paid_tiktok,iOS
u_006748,2024-11-19 00:42:08,JP,organic,Android
u_006749,2024-11-12 13:21:10,KR,paid_facebook,Android
u_006750,2024-11-16 14:03:33,KR,paid_tiktok,Android
u_006751,2024-12-28 20:08:52,US,paid_google,Android
u_006752,2024-12-01 21:00:10,US,organic,iOS
u_006753,2024-11-02 09:42:27,JP,cross_promo,Android
u_006754,2024-11-30 19:01:09,US,paid_facebook,iOS
u_006755,2024-12-06 23:05:18,US,cross_promo,Android
u_006756,2024-12-09 09:48:12,KR,paid_facebook,Android
u_006757,2024-12-31 11:58:30,KR,paid_tiktok,Android
u_006758,2024-11-20 11:49:12,US,paid_tiktok,Android
u_006759,2024-11-11 02:08:09,JP,paid_tiktok,iOS
u_006760,2024-11-18 12:15:15,KR,organic,Android
u_006761,2024-12-14 20:51:18,KR,organic,Android
u_006762,2024-11-06 03:37:24,KR,paid_facebook,Android
u_006763,2024-12-25 04:10:36,JP,organic,Android
u_006764,2024-11-11 16:42:31,KR,paid_google,iOS
u_006765,2024-12-07 15:45:33,KR,paid_tiktok,iOS
u_006766,2024-11-07 13:36:54,KR,paid_google,iOS
u_006767,2024-11-14 20:58:44,JP,paid_facebook,Android
u_006768,2024-11-25 04:47:13,KR,paid_facebook,iOS
u_006769,2024-12-11 08:46:48,KR,paid_tiktok,iOS
u_006770,2024-12-06 10:38:44,KR,paid_facebook,Android
u_006771,2024-12-28 12:07:45,JP,paid_google,Android
u_006772,2024-12-31 06:06:32,KR,paid_facebook,Android
u_006773,2024-12-24 06:19:43,JP,paid_facebook,iOS
u_006774,2024-12-16 12:49:08,US,cross_promo,iOS
u_006775,2024-12-09 00:15:35,KR,organic,Android
u_006776,2024-11-04 18:53:55,JP,paid_facebook,Android
u_006777,2024-11-24 09:25:26,KR,referral,iOS
u_006778,2024-11-28 10:09:47,KR,paid_tiktok,iOS
u_006779,2024-12-26 18:53:08,KR,paid_google,Android
u_006780,2024-11-20 04:07:58,KR,paid_facebook,Android
u_006781,2024-12-14 12:15:52,KR,paid_tiktok,Android
u_006782,2024-11-02 00:40:13,JP,organic,Android
u_006783,2024-12-31 01:18:58,US,paid_google,Android
u_006784,2024-12-21 06:49:11,KR,cross_promo,Android
u_006785,2024-12-13 13:04:24,KR,cross_promo,iOS
u_006786,2024-12-28 21:42:46,KR,paid_tiktok,Android
u_006787,2024-12-18 16:22:46,JP,referral,iOS
u_006788,2024-12-26 21:04:04,KR,paid_facebook,iOS
u_006789,2024-12-06 19:08:10,KR,organic,Android
u_006790,2024-11-14 03:29:50,US,paid_tiktok,iOS
u_006791,2024-12-09 16:47:13,JP,paid_facebook,Android
u_006792,2024-12-12 14:05:31,US,paid_google,Android
u_006793,2024-11-08 12:44:43,US,paid_tiktok,Android
u_006794,2024-11-15 22:51:44,JP,paid_tiktok,Android
u_006795,2024-12-08 04:53:22,KR,paid_google,Android
u_006796,2024-11-13 19:30:26,JP,paid_tiktok,iOS
u_006797,2024-12-30 22:02:57,KR,paid_facebook,Android
u_006798,2024-11-13 01:16:07,JP,organic,iOS
u_006799,2024-11-29 01:20:25,KR,paid_facebook,Android
u_006800,2024-11-22 13:06:58,KR,paid_facebook,Android
u_006801,2024-11-23 22:21:38,JP,organic,Android
u_006802,2024-12-28 15:49:49,US,paid_facebook,iOS
u_006803,2024-11-17 12:40:51,US,cross_promo,Android
u_006804,2024-12-01 22:48:30,KR,cross_promo,iOS
u_006805,2024-11-02 03:58:30,US,paid_facebook,Android
u_006806,2024-12-13 05:51:25,KR,cross_promo,iOS
u_006807,2024-12-28 23:32:11,KR,cross_promo,Android
u_006808,2024-12-16 20:29:45,US,paid_google,iOS
u_006809,2024-11-20 18:35:01,US,organic,iOS
u_006810,2024-11-08 14:37:40,JP,cross_promo,Android
u_006811,2024-11-29 14:31:51,JP,paid_google,iOS
u_006812,2024-12-25 13:41:49,KR,paid_tiktok,Android
u_006813,2024-11-10 13:01:38,KR,cross_promo,Android
u_006814,2024-12-29 13:25:58,JP,paid_google,Android
u_006815,2024-12-15 11:46:34,KR,paid_google,Android
u_006816,2024-12-14 03:48:12,US,paid_facebook,Android
u_006817,2024-12-23 02:27:06,KR,cross_promo,Android
u_006818,2024-12-07 08:49:07,JP,organic,Android
u_006819,2024-11-18 04:38:25,US,paid_facebook,Android
u_006820,2024-11-16 17:45:48,KR,paid_facebook,iOS
u_006821,2024-11-02 22:56:49,KR,referral,Android
u_006822,2024-12-02 00:17:16,US,paid_tiktok,Android
u_006823,2024-11-18 04:42:27,US,referral,Android
u_006824,2024-11-21 16:52:21,KR,paid_tiktok,iOS
u_006825,2024-11-03 06:13:20,JP,referral,Android
u_006826,2024-11-05 17:52:35,JP,paid_tiktok,Android
u_006827,2024-11-06 19:27:16,JP,referral,Android
u_006828,2024-11-15 23:10:51,JP,cross_promo,iOS
u_006829,2024-11-06 22:23:22,JP,organic,iOS
u_006830,2024-11-16 02:26:08,JP,cross_promo,Android
u_006831,2024-12-27 03:15:47,KR,paid_tiktok,iOS
u_006832,2024-12-23 09:58:54,JP,cross_promo,Android
u_006833,2024-11-24 09:58:03,JP,paid_tiktok,Android
u_006834,2024-12-31 20:49:45,KR,referral,Android
u_006835,2024-12-25 18:09:33,KR,referral,Android
u_006836,2024-11-01 12:29:33,JP,paid_tiktok,Android
u_006837,2024-12-28 10:05:50,KR,paid_google,iOS
u_006838,2024-12-03 11:34:18,KR,paid_facebook,Android
u_006839,2024-12-03 10:07:32,KR,organic,Android
u_006840,2024-11-05 03:24:19,KR,referral,iOS
u_006841,2024-11-04 16:20:20,KR,paid_google,Android
u_006842,2024-12-07 17:41:12,KR,cross_promo,iOS
u_006843,2024-12-19 06:25:20,JP,referral,Android
u_006844,2024-12-11 18:34:43,KR,paid_google,iOS
u_006845,2024-11-13 19:54:28,KR,cross_promo,iOS
u_006846,2024-11-26 19:24:33,JP,referral,Android
u_006847,2024-11-14 05:40:45,US,paid_facebook,iOS
u_006848,2024-11-17 11:51:03,KR,organic,iOS
u_006849,2024-12-02 04:48:09,US,cross_promo,Android
u_006850,2024-12-04 22:31:20,KR,organic,Android
u_006851,2024-11-08 10:37:26,US,referral,iOS
u_006852,2024-12-12 16:53:23,KR,referral,Android
u_006853,2024-11-23 14:59:34,JP,paid_facebook,iOS
u_006854,2024-11-06 00:16:15,KR,organic,Android
u_006855,2024-12-03 11:16:22,JP,paid_facebook,Android
u_006856,2024-12-07 19:42:14,KR,referral,Android
u_006857,2024-11-06 22:10:16,JP,cross_promo,Android
u_006858,2024-11-03 10:27:49,JP,paid_facebook,Android
u_006859,2024-11-30 11:24:03,KR,paid_facebook,Android
u_006860,2024-11-04 06:14:54,JP,paid_tiktok,iOS
u_006861,2024-12-11 16:32:00,KR,cross_promo,iOS
u_006862,2024-11-17 14:50:44,KR,paid_tiktok,iOS
u_006863,2024-12-10 01:03:10,JP,paid_facebook,Android
u_006864,2024-12-02 19:04:43,US,cross_promo,Android
u_006865,2024-11-20 05:46:31,KR,referral,Android
u_006866,2024-11-15 06:16:02,KR,organic,iOS
u_006867,2024-11-04 02:46:56,KR,paid_tiktok,iOS
u_006868,2024-11-21 14:36:51,KR,organic,Android
u_006869,2024-12-04 03:06:18,JP,cross_promo,iOS
u_006870,2024-11-13 18:20:54,KR,referral,iOS
u_006871,2024-12-31 03:23:10,KR,organic,Android
u_006872,2024-12-19 13:57:04,JP,paid_facebook,iOS
u_006873,2024-12-24 05:07:16,KR,cross_promo,Android
u_006874,2024-12-08 14:49:05,JP,referral,Android
u_006875,2024-12-05 08:54:39,KR,cross_promo,Android
u_006876,2024-11-25 11:11:04,JP,paid_tiktok,Android
u_006877,2024-11-14 14:57:57,KR,referral,Android
u_006878,2024-11-10 05:44:10,JP,referral,Android
u_006879,2024-12-21 03:51:00,KR,organic,Android
u_006880,2024-12-23 05:49:31,US,paid_facebook,Android
u_006881,2024-12-27 23:27:24,US,organic,Android
u_006882,2024-12-05 19:24:40,KR,paid_tiktok,Android
u_006883,2024-11-11 04:25:05,KR,paid_google,Android
u_006884,2024-11-23 22:12:11,US,paid_facebook,Android
u_006885,2024-12-12 07:52:36,KR,paid_facebook,Android
u_006886,2024-12-20 10:18:52,KR,cross_promo,Android
u_006887,2024-11-05 20:01:37,JP,organic,Android
u_006888,2024-12-20 00:10:22,KR,paid_tiktok,iOS
u_006889,2024-11-05 19:52:33,JP,paid_facebook,Android
u_006890,2024-12-25 12:51:38,JP,paid_google,iOS
u_006891,2024-12-08 13:46:50,US,cross_promo,Android
u_006892,2024-11-13 06:49:31,JP,paid_google,Android
u_006893,2024-12-10 13:33:53,US,paid_facebook,iOS
u_006894,2024-12-05 20:44:30,JP,paid_facebook,iOS
u_006895,2024-11-24 06:09:28,JP,paid_google,iOS
u_006896,2024-11-01 04:01:27,US,paid_tiktok,iOS
u_006897,2024-12-12 00:57:33,US,paid_google,iOS
u_006898,2024-11-27 21:49:47,US,paid_facebook,Android
u_006899,2024-11-09 05:45:02,JP,referral,iOS
u_006900,2024-12-12 14:27:21,KR,organic,Android
u_006901,2024-11-22 00:06:52,US,organic,Android
u_006902,2024-11-07 22:26:10,JP,paid_tiktok,iOS
u_006903,2024-12-23 14:27:29,US,organic,Android
u_006904,2024-11-22 11:44:51,KR,referral,Android
u_006905,2024-12-13 07:40:49,JP,referral,Android
u_006906,2024-11-16 00:41:20,KR,referral,Android
u_006907,2024-12-05 14:06:28,KR,organic,Android
u_006908,2024-11-08 03:54:10,KR,paid_tiktok,Android
u_006909,2024-11-14 03:17:22,KR,paid_tiktok,Android
u_006910,2024-12-24 20:10:56,KR,paid_google,Android
u_006911,2024-11-10 15:26:01,JP,referral,iOS
u_006912,2024-11-18 03:08:22,US,organic,iOS
u_006913,2024-11-01 03:08:44,KR,paid_facebook,Android
u_006914,2024-11-27 10:55:32,US,paid_facebook,iOS
u_006915,2024-12-01 22:35:58,KR,organic,iOS
u_006916,2024-11-02 07:23:47,KR,cross_promo,iOS
u_006917,2024-11-03 07:21:21,JP,cross_promo,iOS
u_006918,2024-11-14 03:56:49,JP,cross_promo,iOS
u_006919,2024-12-26 17:16:04,KR,paid_facebook,iOS
u_006920,2024-11-30 15:45:23,KR,organic,Android
u_006921,2024-11-24 14:16:22,KR,paid_google,Android
u_006922,2024-12-22 09:16:04,JP,referral,Android
u_006923,2024-11-11 20:40:37,US,paid_facebook,Android
u_006924,2024-11-13 00:26:42,KR,referral,Android
u_006925,2024-11-02 14:59:23,KR,cross_promo,Android
u_006926,2024-11-12 10:42:40,KR,paid_google,Android
u_006927,2024-12-29 07:20:05,JP,organic,iOS
u_006928,2024-12-19 20:51:41,KR,paid_facebook,Android
u_006929,2024-11-13 09:00:45,KR,cross_promo,Android
u_006930,2024-12-02 05:31:33,KR,paid_google,Android
u_006931,2024-12-12 14:29:56,KR,cross_promo,Android
u_006932,2024-11-18 03:55:18,KR,paid_google,iOS
u_006933,2024-12-21 07:09:44,JP,cross_promo,iOS
u_006934,2024-11-28 09:05:33,US,paid_google,iOS
u_006935,2024-11-07 19:17:03,KR,referral,Android
u_006936,2024-12-13 13:55:14,KR,paid_google,Android
u_006937,2024-12-28 15:57:18,KR,paid_tiktok,iOS
u_006938,2024-11-03 09:23:18,KR,paid_facebook,iOS
u_006939,2024-11-19 04:38:19,KR,cross_promo,Android
u_006940,2024-11-06 14:44:18,KR,cross_promo,iOS
u_006941,2024-11-06 18:23:04,JP,cross_promo,Android
u_006942,2024-11-17 06:12:04,US,paid_tiktok,Android
u_006943,2024-12-23 19:34:10,JP,paid_facebook,iOS
u_006944,2024-12-26 12:58:33,US,organic,Android
u_006945,2024-12-20 23:30:40,US,organic,Android
u_006946,2024-11-19 04:55:48,KR,paid_tiktok,Android
u_006947,2024-11-11 14:11:21,JP,paid_facebook,Android
u_006948,2024-11-18 10:10:55,US,referral,iOS
u_006949,2024-12-23 16:07:10,KR,cross_promo,iOS
u_006950,2024-11-22 21:12:04,KR,organic,iOS
u_006951,2024-12-08 12:57:19,US,referral,iOS
u_006952,2024-11-13 04:24:58,KR,paid_facebook,Android
u_006953,2024-12-17 19:56:46,KR,paid_google,Android
u_006954,2024-11-12 06:50:54,US,cross_promo,Android
u_006955,2024-12-04 15:14:33,KR,referral,Android
u_006956,2024-12-12 14:50:07,KR,paid_tiktok,iOS
u_006957,2024-11-12 08:24:18,KR,paid_facebook,Android
u_006958,2024-11-11 18:02:35,KR,paid_tiktok,Android
u_006959,2024-11-21 18:05:45,JP,paid_google,Android
u_006960,2024-12-21 21:11:22,JP,organic,Android
u_006961,2024-12-07 00:34:34,US,paid_google,iOS
u_006962,2024-11-10 22:32:01,US,referral,Android
u_006963,2024-12-09 14:39:29,KR,cross_promo,Android
u_006964,2024-12-23 08:33:22,JP,paid_facebook,iOS
u_006965,2024-12-02 02:55:34,US,cross_promo,Android
u_006966,2024-11-04 21:16:45,JP,paid_facebook,iOS
u_006967,2024-12-21 23:18:46,KR,paid_tiktok,iOS
u_006968,2024-11-27 16:13:39,JP,paid_google,iOS
u_006969,2024-11-28 14:03:56,KR,paid_google,Android
u_006970,2024-12-30 06:27:09,US,paid_google,Android
u_006971,2024-12-29 01:34:39,US,paid_google,Android
u_006972,2024-12-05 21:30:03,JP,paid_tiktok,Android
u_006973,2024-12-09 22:38:17,JP,paid_facebook,Android
u_006974,2024-12-17 18:58:32,KR,paid_tiktok,iOS
u_006975,2024-12-27 05:16:44,JP,paid_tiktok,iOS
u_006976,2024-12-10 07:11:11,US,paid_facebook,Android
u_006977,2024-12-24 11:20:22,KR,paid_google,iOS
u_006978,2024-11-20 23:12:48,JP,paid_google,iOS
u_006979,2024-12-02 16:37:08,KR,paid_google,iOS
u_006980,2024-11-02 04:44:27,US,paid_google,Android
u_006981,2024-11-23 21:07:02,KR,paid_google,Android
u_006982,2024-11-25 17:37:35,JP,cross_promo,Android
u_006983,2024-12-11 10:44:32,JP,cross_promo,Android
u_006984,2024-12-13 05:43:52,JP,paid_facebook,Android
u_006985,2024-11-15 10:55:34,JP,paid_facebook,Android
u_006986,2024-11-10 18:44:01,US,paid_google,Android
u_006987,2024-11-01 22:31:31,KR,paid_facebook,iOS
u_006988,2024-11-05 04:37:58,KR,paid_facebook,Android
u_006989,2024-11-19 03:53:51,KR,paid_facebook,iOS
u_006990,2024-12-13 17:28:29,KR,referral,Android
u_006991,2024-11-29 07:25:05,KR,referral,iOS
u_006992,2024-11-12 10:19:38,KR,organic,iOS
u_006993,2024-12-03 12:49:13,US,paid_tiktok,iOS
u_006994,2024-12-21 21:07:14,KR,organic,Android
u_006995,2024-12-18 22:58:51,US,referral,Android
u_006996,2024-12-25 02:29:18,JP,paid_google,iOS
u_006997,2024-11-25 16:40:31,US,organic,Android
u_006998,2024-11-03 19:21:44,US,paid_tiktok,Android
u_006999,2024-12-05 14:44:31,KR,referral,iOS
u_007000,2024-11-07 11:19:02,JP,paid_google,iOS
u_007001,2024-12-31 02:28:25,US,paid_tiktok,Android
u_007002,2024-11-02 19:16:33,KR,paid_google,Android
u_007003,2024-11-18 20:34:58,JP,organic,Android
u_007004,2024-11-17 19:17:42,KR,paid_tiktok,iOS
u_007005,2024-12-11 01:33:52,JP,paid_google,Android
u_007006,2024-12-07 14:11:08,JP,paid_facebook,Android
u_007007,2024-11-20 06:47:32,JP,paid_tiktok,iOS
u_007008,2024-12-03 17:45:17,KR,paid_google,iOS
u_007009,2024-11-18 10:49:17,US,paid_facebook,Android
u_007010,2024-12-03 06:06:00,KR,organic,iOS
u_007011,2024-12-08 13:30:19,JP,organic,Android
u_007012,2024-12-05 15:36:19,KR,paid_facebook,Android
u_007013,2024-11-08 12:49:17,US,organic,Android
u_007014,2024-11-03 10:47:15,KR,organic,Android
u_007015,2024-11-28 17:26:47,KR,organic,Android
u_007016,2024-12-07 20:08:38,US,paid_google,iOS
u_007017,2024-11-29 10:05:17,KR,paid_google,Android
u_007018,2024-12-22 08:58:49,KR,paid_google,Android
u_007019,2024-11-30 06:02:28,KR,cross_promo,iOS
u_007020,2024-11-27 21:34:44,JP,organic,Android
u_007021,2024-11-26 15:29:52,KR,cross_promo,iOS
u_007022,2024-11-09 20:00:47,JP,referral,Android
u_007023,2024-11-24 14:22:32,KR,referral,Android
u_007024,2024-12-15 01:58:02,JP,paid_facebook,Android
u_007025,2024-12-27 15:22:49,JP,paid_facebook,iOS
u_007026,2024-11-04 23:11:54,KR,paid_facebook,iOS
u_007027,2024-11-06 15:42:42,KR,paid_facebook,Android
u_007028,2024-12-18 04:37:35,KR,paid_google,Android
u_007029,2024-11-04 05:33:50,KR,paid_tiktok,iOS
u_007030,2024-11-19 17:52:15,US,paid_google,Android
u_007031,2024-12-14 16:11:43,KR,paid_tiktok,iOS
u_007032,2024-12-14 16:57:37,KR,paid_facebook,Android
u_007033,2024-11-22 21:23:27,US,paid_tiktok,Android
u_007034,2024-11-28 00:02:47,US,paid_facebook,Android
u_007035,2024-12-19 13:50:29,KR,organic,iOS
u_007036,2024-12-06 04:26:07,JP,referral,iOS
u_007037,2024-12-24 07:17:52,JP,referral,Android
u_007038,2024-11-21 10:44:20,JP,paid_tiktok,iOS
u_007039,2024-12-05 02:05:03,KR,paid_google,Android
u_007040,2024-11-09 02:00:28,JP,paid_tiktok,Android
u_007041,2024-12-29 05:09:11,KR,cross_promo,Android
u_007042,2024-11-19 02:27:24,US,paid_google,Android
u_007043,2024-12-25 08:16:13,JP,organic,iOS
u_007044,2024-11-13 00:20:06,US,cross_promo,iOS
u_007045,2024-11-04 13:35:48,JP,referral,iOS
u_007046,2024-12-06 05:23:21,JP,paid_facebook,iOS
u_007047,2024-11-08 15:07:55,KR,paid_google,Android
u_007048,2024-11-09 04:21:26,KR,paid_tiktok,iOS
u_007049,2024-11-13 14:10:18,JP,paid_google,Android
u_007050,2024-11-15 17:00:02,KR,referral,Android
u_007051,2024-11-22 08:32:26,JP,organic,Android
u_007052,2024-12-19 06:06:17,US,cross_promo,iOS
u_007053,2024-11-03 11:43:48,KR,paid_google,Android
u_007054,2024-12-14 02:38:44,KR,paid_facebook,iOS
u_007055,2024-11-29 15:12:32,KR,organic,iOS
u_007056,2024-11-22 10:03:38,KR,paid_tiktok,Android
u_007057,2024-12-08 16:40:57,KR,cross_promo,Android
u_007058,2024-12-05 20:25:31,US,cross_promo,Android
u_007059,2024-12-15 00:12:01,KR,cross_promo,iOS
u_007060,2024-12-05 08:46:26,US,paid_tiktok,iOS
u_007061,2024-12-30 15:21:12,JP,paid_tiktok,Android
u_007062,2024-11-28 07:32:31,KR,paid_google,Android
u_007063,2024-12-01 05:01:06,KR,paid_tiktok,iOS
u_007064,2024-12-10 07:10:20,KR,referral,Android
u_007065,2024-11-22 11:29:30,KR,paid_google,Android
u_007066,2024-11-23 23:52:50,KR,cross_promo,Android
u_007067,2024-12-14 02:50:49,JP,paid_facebook,Android
u_007068,2024-11-20 03:20:24,JP,cross_promo,Android
u_007069,2024-11-02 03:12:14,KR,cross_promo,Android
u_007070,2024-12-16 10:15:20,JP,paid_facebook,iOS
u_007071,2024-11-05 11:47:11,KR,paid_google,Android
u_007072,2024-11-11 05:30:11,KR,cross_promo,Android
u_007073,2024-12-19 04:34:17,KR,paid_facebook,iOS
u_007074,2024-12-05 13:45:22,KR,referral,iOS
u_007075,2024-11-18 23:40:01,JP,cross_promo,iOS
u_007076,2024-11-29 04:58:59,KR,paid_facebook,iOS
u_007077,2024-12-17 07:35:56,JP,referral,Android
u_007078,2024-11-06 17:10:38,KR,paid_facebook,Android
u_007079,2024-12-11 06:18:36,US,referral,iOS
u_007080,2024-12-27 06:24:13,KR,referral,Android
u_007081,2024-11-24 01:08:27,US,paid_facebook,iOS
u_007082,2024-11-17 00:46:04,KR,organic,iOS
u_007083,2024-12-15 19:44:29,JP,paid_google,iOS
u_007084,2024-11-17 03:30:34,KR,paid_google,iOS
u_007085,2024-12-13 10:38:10,JP,paid_google,iOS
u_007086,2024-12-15 01:09:02,KR,referral,iOS
u_007087,2024-11-25 21:34:51,US,referral,Android
u_007088,2024-12-02 04:24:14,JP,paid_tiktok,iOS
u_007089,2024-11-27 17:50:54,KR,organic,iOS
u_007090,2024-11-22 04:23:53,JP,organic,iOS
u_007091,2024-12-09 22:56:31,JP,paid_facebook,Android
u_007092,2024-12-03 08:37:11,KR,paid_facebook,iOS
u_007093,2024-12-31 23:58:25,KR,cross_promo,Android
u_007094,2024-11-06 16:38:37,JP,cross_promo,iOS
u_007095,2024-12-08 11:22:53,KR,paid_facebook,Android
u_007096,2024-12-01 06:02:34,KR,paid_tiktok,Android
u_007097,2024-11-19 17:18:45,KR,cross_promo,Android
u_007098,2024-12-27 15:21:56,JP,referral,Android
u_007099,2024-11-20 08:33:23,KR,paid_facebook,Android
u_007100,2024-12-30 08:06:08,KR,paid_tiktok,Android
u_007101,2024-11-27 18:47:39,JP,cross_promo,Android
u_007102,2024-11-29 14:22:07,US,paid_facebook,Android
u_007103,2024-11-22 07:32:26,KR,paid_google,Android
u_007104,2024-12-21 20:50:41,JP,cross_promo,iOS
u_007105,2024-11-10 01:30:15,US,organic,Android
u_007106,2024-11-15 23:12:02,KR,referral,Android
u_007107,2024-11-02 01:36:23,JP,cross_promo,iOS
u_007108,2024-12-01 17:34:18,JP,referral,iOS
u_007109,2024-12-22 20:40:08,KR,paid_google,Android
u_007110,2024-12-30 01:01:55,KR,paid_facebook,iOS
u_007111,2024-12-19 01:43:22,KR,organic,Android
u_007112,2024-12-28 20:17:44,KR,cross_promo,Android
u_007113,2024-11-04 00:16:38,KR,organic,Android
u_007114,2024-12-27 12:54:50,JP,paid_tiktok,Android
u_007115,2024-11-03 13:32:07,US,paid_facebook,Android
u_007116,2024-11-17 04:29:29,US,referral,Android
u_007117,2024-12-16 05:49:10,US,cross_promo,Android
u_007118,2024-12-29 10:29:41,KR,paid_facebook,Android
u_007119,2024-11-30 06:13:05,KR,organic,iOS
u_007120,2024-11-06 16:31:13,KR,organic,Android
u_007121,2024-11-12 22:08:56,KR,cross_promo,iOS
u_007122,2024-11-08 08:21:26,US,paid_google,iOS
u_007123,2024-11-28 18:39:32,KR,paid_tiktok,Android
u_007124,2024-12-10 08:52:39,JP,organic,Android
u_007125,2024-12-17 16:55:36,KR,organic,iOS
u_007126,2024-11-11 16:08:49,KR,paid_google,iOS
u_007127,2024-11-22 19:04:06,KR,referral,Android
u_007128,2024-11-23 22:35:47,KR,paid_google,Android
u_007129,2024-11-03 14:30:40,KR,organic,iOS
u_007130,2024-11-13 14:15:40,US,organic,iOS
u_007131,2024-12-16 01:52:06,KR,paid_tiktok,iOS
u_007132,2024-11-17 12:05:53,JP,paid_google,iOS
u_007133,2024-12-27 04:03:57,KR,paid_tiktok,Android
u_007134,2024-12-05 23:34:23,KR,referral,Android
u_007135,2024-12-27 07:14:17,JP,paid_tiktok,Android
u_007136,2024-11-25 20:02:50,JP,paid_tiktok,Android
u_007137,2024-12-24 02:41:39,JP,cross_promo,Android
u_007138,2024-11-14 17:13:12,US,organic,Android
u_007139,2024-12-16 14:31:32,KR,organic,iOS
u_007140,2024-11-29 10:46:19,KR,organic,Android
u_007141,2024-11-07 21:27:35,JP,paid_facebook,iOS
u_007142,2024-11-30 17:51:09,KR,cross_promo,Android
u_007143,2024-12-27 12:48:41,KR,referral,Android
u_007144,2024-11-04 00:52:09,JP,paid_tiktok,iOS
u_007145,2024-12-28 06:15:52,KR,paid_facebook,Android
u_007146,2024-11-28 01:01:25,JP,cross_promo,Android
u_007147,2024-11-14 06:01:06,US,referral,Android
u_007148,2024-11-26 07:52:48,KR,paid_facebook,iOS
u_007149,2024-12-02 13:01:22,KR,paid_tiktok,iOS
u_007150,2024-11-26 05:06:27,KR,cross_promo,Android
u_007151,2024-11-02 13:58:30,US,paid_google,iOS
u_007152,2024-11-30 14:43:31,KR,organic,iOS
u_007153,2024-11-12 08:36:14,KR,referral,iOS
u_007154,2024-11-24 14:15:13,KR,paid_google,Android
u_007155,2024-12-17 01:08:48,US,cross_promo,Android
u_007156,2024-12-22 07:34:02,KR,referral,Android
u_007157,2024-12-06 22:02:17,KR,referral,iOS
u_007158,2024-11-03 00:37:26,US,cross_promo,Android
u_007159,2024-11-26 22:10:21,KR,paid_google,Android
u_007160,2024-11-01 20:47:50,KR,paid_google,Android
u_007161,2024-11-02 11:11:30,KR,paid_google,iOS
u_007162,2024-11-14 14:31:59,JP,organic,iOS
u_007163,2024-11-24 18:09:21,KR,paid_google,iOS
u_007164,2024-12-19 04:49:00,JP,organic,iOS
u_007165,2024-12-24 03:36:27,JP,paid_facebook,Android
u_007166,2024-12-03 02:35:12,KR,referral,iOS
u_007167,2024-11-02 09:08:21,US,organic,iOS
u_007168,2024-12-14 19:01:59,KR,paid_tiktok,Android
u_007169,2024-11-15 10:02:07,KR,cross_promo,Android
